Location,subplot_id,Compartment,Plot,Subplot_area,Local_name,Species_names,Genus,Species,Family,Dbh_cm,H_m,land_tenure,WD,ABG,C_Tree,Lat,Long,Easting,Northing
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,70,26.82926829,Reserve,0.601444444,4.059415261,1.907925173,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,32,18.90243902,Reserve,0.601444444,0.625812256,0.294131761,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,63,29.26829268,Reserve,0.601444444,3.597712822,1.690925026,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,23,25.30487805,Reserve,0.88,0.633067815,0.297541873,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,26,25.6097561,Reserve,0.88,0.81369536,0.382436819,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,42,26.52439024,Reserve,0.5275,1.303060929,0.612438636,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Thinwin,Millettia_ovalifolia,Millettia,ovalifolia,Fabaceae,41,22.25609756,Reserve,0.696722222,1.374376192,0.64595681,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,63,24.3902439,Reserve,0.601444444,3.011241574,1.41528354,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,63,29.87804878,Reserve,0.601444444,3.670848156,1.725298633,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,67,25.30487805,Reserve,0.357515152,2.118633382,0.99575769,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,35,18.59756098,Reserve,0.5275,0.645526476,0.303397444,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Hmaik,Alangium_begoniifolia,Alangium,begoniifolia,Alangiaceae,27,22.86585366,Reserve,0.650533333,0.583922404,0.27444353,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Pok-thin-ma-myet-kauk,Derris_robusta,Derris,robusta,Fabaceae,37,23.17073171,Reserve,0.73,1.224416394,0.575475705,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_55_4,55,4,0.25,Thitkalar,Pentace_griffithii,Pentace,griffithii,Tiliaceae,48,18.90243902,Reserve,0.6835,1.564530995,0.735329568,18.89487,95.91279,2091722.629,806868.026
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,46,18.90243902,Reserve,0.601444444,1.270850881,0.597299914,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,52,20.42682927,Reserve,0.601444444,1.741424107,0.81846933,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,36,18.29268293,Reserve,0.601444444,0.762772663,0.358503152,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,43,22.25609756,Reserve,0.601444444,1.30662377,0.614113172,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,48,21.34146341,Reserve,0.601444444,1.554589036,0.730656847,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,29,14.02439024,Reserve,0.595,0.381859225,0.179473836,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,26,14.32926829,Reserve,0.595,0.315098427,0.148096261,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,48,23.7804878,Reserve,0.601444444,1.727763303,0.812048752,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,26,11.58536585,Reserve,0.77,0.329331981,0.154786031,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Thitkayar,Lithocarpus_fenestrata,Lithocarpus,fenestrata,Fagaceae,25,19.20731707,Reserve,0.677296875,0.4408571,0.207202837,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,30,10.67073171,Reserve,0.675,0.353405884,0.166100765,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,61,21.03658537,Reserve,0.601444444,2.447358371,1.150258435,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,32,18.29268293,Reserve,0.601444444,0.606101552,0.284867729,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,46,17.68292683,Reserve,0.601444444,1.190764907,0.559659506,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,30,15.54878049,Reserve,0.595,0.451211264,0.212069294,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,47,21.95121951,Reserve,0.75,1.902275966,0.894069704,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,28,11.58536585,Reserve,0.595,0.295918433,0.139081664,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,39,21.95121951,Reserve,0.75,1.321589609,0.621147116,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,55,19.81707317,Reserve,0.601444444,1.886289833,0.886556222,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,42,22.56097561,Reserve,0.601444444,1.264648378,0.594384738,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,55,23.17073171,Reserve,0.77,2.796399247,1.314307646,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,44,19.81707317,Reserve,0.601444444,1.220225449,0.573505961,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,44,23.7804878,Reserve,0.5275,1.282670995,0.602855368,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,41,24.08536585,Reserve,0.601444444,1.286041986,0.604439733,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.0625,Hmanbyu,Gardenia_turgida,Gardenia,turgida,Rubiaceae,10,5.487804878,Reserve,0.7055,0.02258402,0.010614489,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.015625,Hmanbyu,Gardenia_turgida,Gardenia,turgida,Rubiaceae,7,8.536585366,Reserve,0.7055,0.017326582,0.008143493,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_5,60,5,0.015625,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,5,3.658536585,Reserve,0.77,0.004279642,0.002011432,18.88599,95.91995,2090751.525,807639.1076
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thit-payaung,Lophopetalum_wallichii,Lophopetalum,wallichii,Celastraceae,39,21.95121951,Reserve,0.427,0.762666074,0.358453055,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,29,20.73170732,Reserve,0.675,0.632487964,0.297269343,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Chinyok,Garuga_pinnata,Garuga,pinnata,Burseraceae,56,21.34146341,Reserve,0.64,2.231683297,1.04889115,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,77,25.30487805,Reserve,0.601444444,4.618140395,2.170525986,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,34,20.42682927,Reserve,0.595,0.751876662,0.353382031,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,45,25.91463415,Reserve,0.88,2.401712283,1.128804773,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thit-pagan,Millettia_multiflora,Millettia,multiflora,Fabaceae,23,3.658536585,Reserve,0.696722222,0.076334709,0.035877313,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thit-pagan,Millettia_multiflora,Millettia,multiflora,Fabaceae,30,3.048780488,Reserve,0.696722222,0.107322088,0.050441381,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,47,24.69512195,Reserve,0.77,2.189543297,1.02908535,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,39,20.73170732,Reserve,0.595,0.997097352,0.468635756,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,37,22.25609756,Reserve,0.5275,0.857322446,0.40294155,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,26,21.64634146,Reserve,0.88,0.690547257,0.324557211,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Nabe,Lannea_coromandelica,Lannea,coromandelica,Anacardiaceae,49,24.3902439,Reserve,0.397333333,1.230200924,0.578194434,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thit-payaung,Lophopetalum_wallichii,Lophopetalum,wallichii,Celastraceae,45,25,Reserve,0.427,1.14491421,0.538109679,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thit-payaung,Lophopetalum_wallichii,Lophopetalum,wallichii,Celastraceae,49,24.08536585,Reserve,0.427,1.303666747,0.612723371,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thitkayar,Lithocarpus_fenestrata,Lithocarpus,fenestrata,Fagaceae,50,24.3902439,Reserve,0.677296875,2.153613885,1.012198526,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thande,Stereospermum_colais,Stereospermum,colais,Bignoniaceae,63,25.91463415,Reserve,0.65975,3.496730085,1.64346314,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,21,19.81707317,Reserve,0.595,0.284987788,0.13394426,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,25,19.20731707,Reserve,0.5275,0.345419293,0.162347068,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,59,26.82926829,Reserve,0.77,3.700456942,1.739214763,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thinwin,Millettia_ovalifolia,Millettia,ovalifolia,Fabaceae,38,22.86585366,Reserve,0.696722222,1.216594356,0.571799347,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thinwin,Millettia_ovalifolia,Millettia,ovalifolia,Fabaceae,39,25.30487805,Reserve,0.696722222,1.412949873,0.66408644,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Hmat_Ar,NA,NA,NA,NA,83,25.91463415,Reserve,0.634475419,5.76543854,2.709756114,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,32,22.86585366,Reserve,0.5275,0.663015785,0.311617419,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Thit-pagan,Millettia_multiflora,Millettia,multiflora,Fabaceae,40,23.47560976,Reserve,0.696722222,1.379699397,0.648458717,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Kyetyo,Hyptianthera_stricta,Hyptianthera,stricta,Rubiaceae,29,22.86585366,Reserve,0.634475419,0.655148459,0.307919776,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,20,19.20731707,Reserve,0.5275,0.223448912,0.105020989,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Taukkyan,Terminalia_alata,Terminalia,alata,Combretaceae,72,28.04878049,Reserve,0.75,5.555868249,2.611258077,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,26,14.02439024,Reserve,0.595,0.308553424,0.145020109,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,54,27.13414634,Reserve,0.601444444,2.473171787,1.16239074,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,49,24.69512195,Reserve,0.77,2.375096541,1.116295374,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,75,23.17073171,Reserve,0.601444444,4.02541509,1.891945092,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Mahlwa,Markhamia_stipulata,Markhamia,stipulata,Bignoniaceae,38,23.47560976,Reserve,0.6755,1.211125271,0.569228877,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,25,22.86585366,Reserve,0.5275,0.409496324,0.192463272,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Pyinma,Lagerstroemia_speciosa,Lagerstroemia,speciosa,Lythraceae,33,23.17073171,Reserve,0.595,0.802165589,0.377017827,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.25,Yon,Anogeissus_acuminata,Anogeissus,acuminata,Combretaceae,20,14.02439024,Reserve,0.88,0.270894056,0.127320206,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.0625,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,10,4.573170732,Reserve,0.77,0.020587434,0.009676094,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_60_6,60,6,0.015625,Yindaik,Dalbergia_cultrata,Dalbergia,cultrata,Leguminosae,7,3.658536585,Reserve,0.77,0.008253714,0.003879246,18.88653,95.91929,2090810.188,807568.5364
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,47,24.3902439,Reserve,0.601444444,1.699682739,0.798850887,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Yinzat,Dalbergia_fusca,Dalbergia,fusca,Leguminosae,55,25.91463415,Reserve,0.835,3.375895808,1.58667103,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,40,26.52439024,Reserve,0.601444444,1.346507918,0.632858721,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,22,18.90243902,Reserve,0.601444444,0.301162144,0.141546208,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,44,25.91463415,Reserve,0.601444444,1.585438916,0.74515629,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,46,25.30487805,Reserve,0.601444444,1.689431252,0.794032688,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,56,26.52439024,Reserve,0.601444444,2.596873755,1.220530665,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,48,24.3902439,Reserve,0.675,1.982080996,0.931578068,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,20,13.7195122,Reserve,0.5275,0.160900459,0.075623216,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Binga,Mitragyna_rotundifolia,Mitragyna,rotundifolia,Rubiaceae,71,27.74390244,Reserve,0.5275,3.793953583,1.783158184,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,32,16.15853659,Reserve,0.675,0.600991987,0.282466234,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,52,28.35365854,Reserve,0.601444444,2.398252482,1.127178667,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,55,28.65853659,Reserve,0.601444444,2.703819981,1.270795391,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,46,27.74390244,Reserve,0.601444444,1.848181864,0.868645476,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,26,22.56097561,Reserve,0.601444444,0.495924029,0.233084294,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Yinzat,Dalbergia_fusca,Dalbergia,fusca,Leguminosae,44,25.6097561,Reserve,0.835,2.15876019,1.014617289,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Kyun,Tectona_grandis,Tectona,grandis,Lamiaceae,47,28.96341463,Reserve,0.601444444,2.010065805,0.944730928,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Didu,Bombax_insigne,Bombax,insigne,Malvaceae,24,22.25609756,Reserve,0.357515152,0.251949229,0.118416137,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Madama,Dalbergia_ovata,Dalbergia,ovata,Leguminosae,23,20.42682927,Reserve,0.675,0.39651938,0.186364109,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.25,Thinwin,Millettia_ovalifolia,Millettia,ovalifolia,Fabaceae,42,21.95121951,Reserve,0.696722222,1.421305887,0.668013767,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.0625,Hmanbyu,Randia_uliginosa,Randia,uliginosa,Rubiaceae,13,6.097560976,Reserve,0.671,0.039776455,0.018694934,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.0625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,10,4.573170732,Reserve,0.224,0.006169207,0.002899527,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.0625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,10,4.268292683,Reserve,0.224,0.005767468,0.00271071,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.0625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,15,6.402439024,Reserve,0.224,0.018905163,0.008885427,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.0625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,10,5.487804878,Reserve,0.224,0.007370725,0.003464241,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.015625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,6,2.134146341,Reserve,0.224,0.001081761,5.08E-04,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.015625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,6,2.743902439,Reserve,0.224,0.001382472,6.50E-04,18.88323,95.93596,2090473.767,809332.1308
Kabaung_Reserve_Forest,Kabaung_Reserved_Forest_61_7,61,7,0.015625,Kathit,Erythrina_suberosa,Erythrina,suberosa,Leguminosae,6,3.353658537,Reserve,0.224,0.001681569,7.90E-04,18.88323,95.93596,2090473.767,809332.1308
