Plot_id,Forest_Type,,E,N
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
1,Dipterocarpus_Forest,,734032,2311656
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
2,Dipterocarpus_Forest,,734131,2311627
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
3,Dipterocarpus_Forest,,734269,2311603
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
4,Dipterocarpus_Forest,,734397,2311426
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
5,Dipterocarpus_Forest,,734443,2311238
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
6,Dipterocarpus_Forest,,734719,2311283
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
7,Dipterocarpus_Forest,,734790,2311368
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
8,Dipterocarpus_Forest,,734938,2311485
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
9,Dipterocarpus_Forest,,735095,2311346
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
10,Dipterocarpus_Forest,,735295,2311222
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
11,Dipterocarpus_Forest,,735452,2311383
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
12,Dipterocarpus_Forest,,735608,2311363
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
13,Dipterocarpus_Forest,,735714,2311410
